arxiv_id,arxiv_base_id,title,authors,year,published,updated,abstract,categories,abs_url,pdf_url,source_query,pdf_path,text_path,download_status,extract_status,text_chars,is_anchor
2311.01013v1,2311.01013,Evaluation Measures of Individual Item Fairness for Recommender Systems: A Critical Study,Theresia Veronika Rampisela; Maria Maistro; Tuukka Ruotsalo; Christina Lioma,2023,2023-11-02T06:15:49Z,2023-11-02T06:15:49Z,"Fairness is an emerging and challenging topic in recommender systems. In recent years, various ways of evaluating and therefore improving fairness have emerged. In this study, we examine existing evaluation measures of fairness in recommender systems. Specifically, we focus solely on exposure-based fairness measures of individual items that aim to quantify the disparity in how individual items are recommended to users, separate from item relevance to users. We gather all such measures and we critically analyse their theoretical properties. We identify a series of limitations in each of them, which collectively may render the affected measures hard or impossible to interpret, to compute, or to use for comparing recommendations. We resolve these limitations by redefining or correcting the affected measures, or we argue why certain limitations cannot be resolved. We further perform a comprehensive empirical analysis of both the original and our corrected versions of these fairness measures, using real-world and synthetic datasets. Our analysis provides novel insights into the relationship between measures based on different fairness concepts, and different levels of measure sensitivity and strictness. We conclude with practical suggestions of which fairness measures should be used and when. Our code is publicly available. To our knowledge, this is the first critical comparison of individual item fairness measures in recommender systems.",cs.IR,http://arxiv.org/abs/2311.01013v1,https://arxiv.org/pdf/2311.01013v1,"cat:cs.IR AND all:""recommender systems""",data/raw/pdfs/2311.01013.pdf,data/processed/texts/2311.01013.txt,already_exists,extracted,104947,False
2501.05964v2,2501.05964,Recommender Systems for Social Good: The Role of Accountability and Sustainability,Alan Said,2025,2025-01-10T13:46:23Z,2025-08-11T13:11:09Z,"This work examines the role of recommender systems in promoting sustainability, social responsibility, and accountability, with a focus on alignment with the United Nations Sustainable Development Goals (SDGs). As recommender systems become increasingly integrated into daily interactions, they must go beyond personalization to support responsible consumption, reduce environmental impact, and foster social good. We explore strategies to mitigate the carbon footprint of recommendation models, ensure fairness, and implement accountability mechanisms. By adopting these approaches, recommender systems can contribute to sustainable and socially beneficial outcomes, aligning technological advancements with the SDGs focused on environmental sustainability and social well-being.",cs.IR,http://arxiv.org/abs/2501.05964v2,https://arxiv.org/pdf/2501.05964v2,"cat:cs.IR AND all:""recommender systems""",data/raw/pdfs/2501.05964.pdf,data/processed/texts/2501.05964.txt,already_exists,extracted,8003,False
2508.03792v1,2508.03792,"Recommending With, Not For: Co-Designing Recommender Systems for Social Good",Michael D. Ekstrand; Afsaneh Razi; Aleksandra Sarcevic; Maria Soledad Pera; Robin Burke; Katherine Landau Wright,2025,2025-08-05T17:50:39Z,2025-08-05T17:50:39Z,"Recommender systems are usually designed by engineers, researchers, designers, and other members of development teams. These systems are then evaluated based on goals set by the aforementioned teams and other business units of the platforms operating the recommender systems. This design approach emphasizes the designers' vision for how the system can best serve the interests of users, providers, businesses, and other stakeholders. Although designers may be well-informed about user needs through user experience and market research, they are still the arbiters of the system's design and evaluation, with other stakeholders' interests less emphasized in user-centered design and evaluation. When extended to recommender systems for social good, this approach results in systems that reflect the social objectives as envisioned by the designers and evaluated as the designers understand them. Instead, social goals and operationalizations should be developed through participatory and democratic processes that are accountable to their stakeholders. We argue that recommender systems aimed at improving social good should be designed *by* and *with*, not just *for*, the people who will experience their benefits and harms. That is, they should be designed in collaboration with their users, creators, and other stakeholders as full co-designers, not only as user study participants.",cs.HC; cs.CY; cs.IR,http://arxiv.org/abs/2508.03792v1,https://arxiv.org/pdf/2508.03792v1,"cat:cs.IR AND all:""recommender systems""",data/raw/pdfs/2508.03792.pdf,data/processed/texts/2508.03792.txt,already_exists,extracted,68010,False
1111.2948v2,1111.2948,Using Contextual Information as Virtual Items on Top-N Recommender Systems,Marcos A. Domingues; Alipio Mario Jorge; Carlos Soares,2011,2011-11-12T17:53:10Z,2011-11-15T10:20:57Z,"Traditionally, recommender systems for the Web deal with applications that have two dimensions, users and items. Based on access logs that relate these dimensions, a recommendation model can be built and used to identify a set of N items that will be of interest to a certain user. In this paper we propose a method to complement the information in the access logs with contextual information without changing the recommendation algorithm. The method consists in representing context as virtual items. We empirically test this method with two top-N recommender systems, an item-based collaborative filtering technique and association rules, on three data sets. The results show that our method is able to take advantage of the context (new dimensions) when it is informative.",cs.LG; cs.IR,http://arxiv.org/abs/1111.2948v2,https://arxiv.org/pdf/1111.2948v2,"cat:cs.IR AND all:""recommender systems""",data/raw/pdfs/1111.2948.pdf,data/processed/texts/1111.2948.txt,already_exists,extracted,22031,False
2409.05461v1,2409.05461,Recommender Systems Algorithm Selection for Ranking Prediction on Implicit Feedback Datasets,Lukas Wegmeth; Tobias Vente; Joeran Beel,2024,2024-09-09T09:42:31Z,2024-09-09T09:42:31Z,"The recommender systems algorithm selection problem for ranking prediction on implicit feedback datasets is under-explored. Traditional approaches in recommender systems algorithm selection focus predominantly on rating prediction on explicit feedback datasets, leaving a research gap for ranking prediction on implicit feedback datasets. Algorithm selection is a critical challenge for nearly every practitioner in recommender systems. In this work, we take the first steps toward addressing this research gap. We evaluate the NDCG@10 of 24 recommender systems algorithms, each with two hyperparameter configurations, on 72 recommender systems datasets. We train four optimized machine-learning meta-models and one automated machine-learning meta-model with three different settings on the resulting meta-dataset. Our results show that the predictions of all tested meta-models exhibit a median Spearman correlation ranging from 0.857 to 0.918 with the ground truth. We show that the median Spearman correlation between meta-model predictions and the ground truth increases by an average of 0.124 when the meta-model is optimized to predict the ranking of algorithms instead of their performance. Furthermore, in terms of predicting the best algorithm for an unknown dataset, we demonstrate that the best optimized traditional meta-model, e.g., XGBoost, achieves a recall of 48.6%, outperforming the best tested automated machine learning meta-model, e.g., AutoGluon, which achieves a recall of 47.2%.",cs.IR,http://arxiv.org/abs/2409.05461v1,https://arxiv.org/pdf/2409.05461v1,"cat:cs.IR AND all:""recommender systems""",data/raw/pdfs/2409.05461.pdf,data/processed/texts/2409.05461.txt,already_exists,extracted,24670,False
2302.11360v2,2302.11360,Commonality in Recommender Systems: Evaluating Recommender Systems to Enhance Cultural Citizenship,Andres Ferraro; Gustavo Ferreira; Fernando Diaz; Georgina Born,2023,2023-02-22T13:16:55Z,2023-02-23T02:46:12Z,"Recommender systems have become the dominant means of curating cultural content, significantly influencing individual cultural experience. Since recommender systems tend to optimize for personalized user experience, they can overlook impacts on cultural experience in the aggregate. After demonstrating that existing metrics do not center culture, we introduce a new metric, commonality, that measures the degree to which recommendations familiarize a given user population with specified categories of cultural content. We developed commonality through an interdisciplinary dialogue between researchers in computer science and the social sciences and humanities. With reference to principles underpinning public service media systems in democratic societies, we identify universality of address and content diversity in the service of strengthening cultural citizenship as particularly relevant goals for recommender systems delivering cultural content. We develop commonality as a measure of recommender system alignment with the promotion of content toward a shared cultural experience across a population of users. We empirically compare the performance of recommendation algorithms using commonality with existing metrics, demonstrating that commonality captures a novel property of system behavior complementary to existing metrics. Alongside existing fairness and diversity metrics, commonality contributes to a growing body of scholarship developing `public good' rationales for machine learning systems.",cs.IR,http://arxiv.org/abs/2302.11360v2,https://arxiv.org/pdf/2302.11360v2,"cat:cs.IR AND all:""recommender systems""",data/raw/pdfs/2302.11360.pdf,data/processed/texts/2302.11360.txt,already_exists,extracted,80555,False
2412.14193v2,2412.14193,Whom do Explanations Serve? A Systematic Literature Survey of User Characteristics in Explainable Recommender Systems Evaluation,Kathrin Wardatzky; Oana Inel; Luca Rossetto; Abraham Bernstein,2024,2024-12-12T13:01:30Z,2025-02-03T16:50:32Z,"Adding explanations to recommender systems is said to have multiple benefits, such as increasing user trust or system transparency. Previous work from other application areas suggests that specific user characteristics impact the users' perception of the explanation. However, we rarely find this type of evaluation for recommender systems explanations. This paper addresses this gap by surveying 124 papers in which recommender systems explanations were evaluated in user studies. We analyzed their participant descriptions and study results where the impact of user characteristics on the explanation effects was measured. Our findings suggest that the results from the surveyed studies predominantly cover specific users who do not necessarily represent the users of recommender systems in the evaluation domain. This may seriously hamper the generalizability of any insights we may gain from current studies on explanations in recommender systems. We further find inconsistencies in the data reporting, which impacts the reproducibility of the reported results. Hence, we recommend actions to move toward a more inclusive and reproducible evaluation.",cs.HC; cs.AI; cs.IR,http://arxiv.org/abs/2412.14193v2,https://arxiv.org/pdf/2412.14193v2,"cat:cs.IR AND all:""recommender systems""",data/raw/pdfs/2412.14193.pdf,data/processed/texts/2412.14193.txt,already_exists,extracted,94736,False
1707.09258v1,1707.09258,Patterns of Multistakeholder Recommendation,Robin Burke; Himan Abdollahpouri,2017,2017-07-28T14:42:34Z,2017-07-28T14:42:34Z,"Recommender systems are personalized information systems. However, in many settings, the end-user of the recommendations is not the only party whose needs must be represented in recommendation generation. Incorporating this insight gives rise to the notion of multistakeholder recommendation, in which the interests of multiple parties are represented in recommendation algorithms and evaluation. In this paper, we identify patterns of stakeholder utility that characterize different multistakeholder recommendation applications, and provide a taxonomy of the different possible systems, only some of which have currently been implemented.",cs.IR,http://arxiv.org/abs/1707.09258v1,https://arxiv.org/pdf/1707.09258v1,"cat:cs.IR AND all:""recommendation""",data/raw/pdfs/1707.09258.pdf,data/processed/texts/1707.09258.txt,already_exists,extracted,23405,False
2604.05113v1,2604.05113,CRAB: Codebook Rebalancing for Bias Mitigation in Generative Recommendation,Zezhong Fan; Ziheng Chen; Luyi Ma; Jin Huang; Lalitesh Morishetti; Kaushiki Nag; Sushant Kumar; Kannan Achan,2026,2026-04-06T19:18:24Z,2026-04-06T19:18:24Z,"Generative recommendation (GeneRec) has introduced a new paradigm that represents items as discrete semantic tokens and predicts items in a generative manner. Despite its strong performance across multiple recommendation tasks, existing GeneRec approaches still suffer from severe popularity bias and may even exacerbate it. In this work, we conduct a comprehensive empirical analysis to uncover the root causes of this phenomenon, yielding two core insights: 1) imbalanced tokenization inherits and can further amplify popularity bias from historical item interactions; 2) current training procedures disproportionately favor popular tokens while neglecting semantic relationships among tokens, thereby intensifying popularity bias. Building on these insights, we propose CRAB, a post-hoc debiasing strategy for GeneRec that alleviates popularity bias by mitigating frequency imbalance among semantic tokens. Specifically, given a well-trained model, we first rebalance the codebook by splitting over-popular tokens while preserving their hierarchical semantic structure. Based on the adjusted codebook, we further introduce a tree-structured regularizer to enhance semantic consistency, encouraging more informative representations for unpopular tokens during training. Experiments on real-world datasets demonstrate that CRAB significantly improves recommendation performance by effectively alleviating popularity bias.",cs.IR; cs.AI,http://arxiv.org/abs/2604.05113v1,https://arxiv.org/pdf/2604.05113v1,"cat:cs.IR AND all:""recommendation""",data/raw/pdfs/2604.05113.pdf,data/processed/texts/2604.05113.txt,already_exists,extracted,21073,False
2606.25496v1,2606.25496,Recommendation as Generation: Unifying Personalized Video Generation and Recommendation at Industrial Scale,Yanhua Cheng; Bo Wang; Haotian Zhang; Xinyuan Gao; Zhihui Yin; Ben Xue; Yongzhi Li; Jieting Xue; Ye Ma; Minquan Wang; Jiahui Li; Tianyu Xu; Zhiqiang Liu; Xiao Lin; Shiyang Wen; Changcheng Li; Liu Liu; Quan Chen; Peng Jiang; Kun Gai,2026,2026-06-24T07:23:20Z,2026-06-24T07:23:20Z,"Traditional short-video recommendation systems match user interest to a fixed pool of pre-produced videos, which limits their ability to capture fine-grained and dynamic preferences. We propose Recommendation-as-Generation (RaG), a new paradigm that generates personalized videos on demand from inferred user interest. Our framework unifies generative recommendation and video generation through shared semantic IDs (SIDs), which disentangle video representation into content semantics and creative style semantics, enabling both fine-grained modeling of user interest and controllable generation of interest-aligned videos. We further develop Video Generation Agents (VGAs) that are conditioned on inferred SIDs to drive hierarchical planning and refinement for video creation, including visual composition, audio alignment, and artistic effect enhancement. To optimize the framework, we effectively introduce a synergistic cross-domain reward learning mechanism that jointly enforces interest alignment, user feedback, and video quality assessment. We deploy RaG on an industrial-scale platform with over 400 million daily active users and evaluate it in a revenue-critical advertising scenario. Online A/B tests show up to 1.87% ad revenue improvement compared to a strong production GRM baseline, demonstrating its effectiveness in driving further revenue gains beyond generative recommendation. Our results highlight a closed-loop generative system as a promising paradigm for integrating personalized video generation into recommendation.",cs.IR,http://arxiv.org/abs/2606.25496v1,https://arxiv.org/pdf/2606.25496v1,"cat:cs.IR AND all:""recommendation""",data/raw/pdfs/2606.25496.pdf,data/processed/texts/2606.25496.txt,already_exists,extracted,50284,False
2002.00741v1,2002.00741,Déjà vu: A Contextualized Temporal Attention Mechanism for Sequential Recommendation,Jibang Wu; Renqin Cai; Hongning Wang,2020,2020-01-29T20:27:42Z,2020-01-29T20:27:42Z,"Predicting users' preferences based on their sequential behaviors in history is challenging and crucial for modern recommender systems. Most existing sequential recommendation algorithms focus on transitional structure among the sequential actions, but largely ignore the temporal and context information, when modeling the influence of a historical event to current prediction. In this paper, we argue that the influence from the past events on a user's current action should vary over the course of time and under different context. Thus, we propose a Contextualized Temporal Attention Mechanism that learns to weigh historical actions' influence on not only what action it is, but also when and how the action took place. More specifically, to dynamically calibrate the relative input dependence from the self-attention mechanism, we deploy multiple parameterized kernel functions to learn various temporal dynamics, and then use the context information to determine which of these reweighing kernels to follow for each input. In empirical evaluations on two large public recommendation datasets, our model consistently outperformed an extensive set of state-of-the-art sequential recommendation methods.",cs.IR; cs.CL; cs.LG,http://arxiv.org/abs/2002.00741v1,https://arxiv.org/pdf/2002.00741v1,"cat:cs.IR AND all:""recommendation""",data/raw/pdfs/2002.00741.pdf,data/processed/texts/2002.00741.txt,already_exists,extracted,59492,False
2210.01942v1,2210.01942,IGNiteR: News Recommendation in Microblogging Applications (Extended Version),Yuting Feng; Bogdan Cautis,2022,2022-10-04T22:33:58Z,2022-10-04T22:33:58Z,"News recommendation is one of the most challenging tasks in recommender systems, mainly due to the ephemeral relevance of news to users. As social media, and particularly microblogging applications like Twitter or Weibo, gains popularity as platforms for news dissemination, personalized news recommendation in this context becomes a significant challenge. We revisit news recommendation in the microblogging scenario, by taking into consideration social interactions and observations tracing how the information that is up for recommendation spreads in an underlying network. We propose a deep-learning based approach that is diffusion and influence-aware, called Influence-Graph News Recommender (IGNiteR). It is a content-based deep recommendation model that jointly exploits all the data facets that may impact adoption decisions, namely semantics, diffusion-related features pertaining to local and global influence among users, temporal attractiveness, and timeliness, as well as dynamic user preferences. To represent the news, a multi-level attention-based encoder is used to reveal the different interests of users. This news encoder relies on a CNN for the news content and on an attentive LSTM for the diffusion traces. For the latter, by exploiting previously observed news diffusions (cascades) in the microblogging medium, users are mapped to a latent space that captures potential influence on others or susceptibility of being influenced for news adoptions. Similarly, a time-sensitive user encoder enables us to capture the dynamic preferences of users with an attention-based bidirectional LSTM. We perform extensive experiments on two real-world datasets, showing that IGNiteR outperforms the state-of-the-art deep-learning based news recommendation methods.",cs.IR; cs.AI; cs.LG; cs.SI,http://arxiv.org/abs/2210.01942v1,https://arxiv.org/pdf/2210.01942v1,"cat:cs.IR AND all:""recommendation""",data/raw/pdfs/2210.01942.pdf,data/processed/texts/2210.01942.txt,already_exists,extracted,52776,False
2605.18805v1,2605.18805,RecoAtlas: From Semantic Plausibility to Set-Level Utility in LLM Recommendation Agents,Imad Aouali; Flavian Vasile; Otmane Sakhi; Alexandre Gilotte; Benjamin Heymann,2026,2026-05-11T18:55:32Z,2026-05-11T18:55:32Z,"LLM recommendation agents increasingly produce structured recommendation reports: sets of items accompanied by natural-language justifications. Yet existing evaluations often reduce this setting to reranking small shortlisted candidate sets or judge reports mainly by semantic plausibility. We introduce Recommendation Atlas (Agentic Tool-Level Assessment for Shopping), or RecoAtlas, a benchmark and toolkit for evaluating shopping agents with behavior-grounded metrics. RecoAtlas complements held-out interaction metrics with learned utility proxies for relevance, complementarity, and diversity derived from interaction data, while separately measuring semantic coherence and explanation quality. Its controlled tool environment exposes agents to either semantic, behavior-aligned, or faulty tools, enabling diagnosis of whether performance gains arise from stronger reasoning, better signals, or more effective tool-use policies. Across controlled experiments, we show that RecoAtlas exhibits key properties of a meaningful benchmark for agentic systems: performance scales with model capacity and test-time compute, improves with stronger and better-aligned tools, degrades under noisy or misaligned signals, and reveals that semantic plausibility does not necessarily capture behavior-grounded utility. RecoAtlas provides a foundation for developing and evaluating shopping assistants that optimize not only for plausible recommendations, but also for coherent, behaviorally grounded recommendation sets.",cs.IR; cs.AI; cs.LG,http://arxiv.org/abs/2605.18805v1,https://arxiv.org/pdf/2605.18805v1,"cat:cs.IR AND all:""recommendation""",data/raw/pdfs/2605.18805.pdf,data/processed/texts/2605.18805.txt,already_exists,extracted,35846,False
